case_id,node_id,label,type,source,polarity,section,sent_text,paragraph_id,provenance,match_how
CASE_00020,CASE_00020_N001224,murder,legal_facts,uncertain,0,facts,"At a plea and directions hearing, on 17th December 2003, the offender pleaded not guilty to murder and attempted murder.",1,real,synonym
CASE_00020,CASE_00020_N001225,murder,legal_facts,uncertain,1,facts,"During the week before 27th September, it was indicated that he would plead guilty to murder and attempting to cause grievous bodily harm.",1,real,synonym
CASE_00020,CASE_00020_N001226,murder,legal_facts,uncertain,0,facts,"He was not, in the view of the psychiatrist, suffering from any abnormality of mind or mental characteristics capable of providing any defence to murder.",1,real,synonym
CASE_00020,CASE_00020_N001227,confession_or_admission,evidence,uncertain,1,facts,"Once he had admitted the offences, he had expressed remorse.",1,real,synonym
CASE_00020,CASE_00020_N001228,weapon_present,narrative,uncertain,1,facts,"Secondly, the offender pursued the victim, having armed himself with the piece of wood.",1,real,synonym
CASE_00020,CASE_00020_N001229,murder,legal_facts,uncertain,1,facts,"Fourthly, the murder was committed about 2 hours after his attack on the other woman, by hitting and squeezing her throat, in the course of a sexually motivated attack believing that she was a prostitute.",1,real,synonym
CASE_00020,CASE_00020_N001230,murder,legal_facts,uncertain,1,facts,"The offender will be credited, as against that figure, with the 1 year and three days which he had spent in custody, in relation to the offence of murder.",1,real,synonym
CASE_00021,CASE_00021_N001231,location_public_space,narrative,uncertain,1,facts,"190 Fleet Street, London EC4 Telephone 020-7421 4040 ( to the Court) ____________________",1,real,synonym
CASE_00021,CASE_00021_N001232,murder,legal_facts,uncertain,1,facts,"On 5 December 1979 in Southampton, a young woman, Teresa De Simone, was murdered.",1,real,synonym
CASE_00021,CASE_00021_N001233,strangulation,narrative,uncertain,1,facts,She was slowly strangled to death with her own clothing and just before or just after she died she was raped.,1,real,synonym
CASE_00021,CASE_00021_N001234,unlawful_killing,legal_facts,uncertain,1,facts,She was slowly strangled to death with her own clothing and just before or just after she died she was raped.,1,real,regex
CASE_00021,CASE_00021_N001235,location_public_space,narrative,uncertain,1,facts,Her lifeless body was found on the following morning in her car which was parked in the back yard of the Tom Tackle public house.,1,real,synonym
CASE_00021,CASE_00021_N001236,murder,legal_facts,uncertain,1,facts,"On 5 February 1982, at Winchester Crown Court, before Sheldon J and a jury, the appellant was convicted of this murder.",1,real,synonym
CASE_00021,CASE_00021_N001237,joint_enterprise_presence,narrative,uncertain,1,facts,"She finished work at just after 11pm and, together with a female friend, went to a night club.",1,real,synonym
CASE_00021,CASE_00021_N001238,location_public_space,narrative,uncertain,1,facts,She left her own Ford Escort in the car park at the Tom Tackle.,1,real,synonym
CASE_00021,CASE_00021_N001239,location_public_space,narrative,uncertain,1,facts,"After spending time at the club, they returned to the car park at about 1am on 5 December.",1,real,synonym
CASE_00021,CASE_00021_N001240,murder,legal_facts,uncertain,1,facts,"At about the same time, another witness saw a man walking near the scene of the murder who appeared to be vomiting near to some railings.",1,real,synonym
CASE_00021,CASE_00021_N001241,defendant_intoxicated,narrative,uncertain,1,facts,"The Crown's case was that the appellant, under the influence of drink, broke into the deceased's car, intending to steal it, but then fell asleep on the back seat.",1,real,synonym
CASE_00021,CASE_00021_N001242,victim_intoxicated,narrative,uncertain,1,facts,"The Crown's case was that the appellant, under the influence of drink, broke into the deceased's car, intending to steal it, but then fell asleep on the back seat.",1,real,synonym
CASE_00021,CASE_00021_N001243,strangulation,narrative,uncertain,1,facts,"He seized her by the back of her jumper, twisted it and strangled her, and when she was dead or dying he raped her, removing her underwear and tights with such force that one leg of the tights was torn from the other.",1,real,synonym
CASE_00021,CASE_00021_N001244,strangulation,narrative,uncertain,1,facts,The pathologist concluded that the cause of death was strangulation.,1,real,synonym
CASE_00021,CASE_00021_N001245,strangulation,narrative,uncertain,0,facts,"His evidence was that foam coming from the mouth of a victim of strangulation was not a feature of every strangulation, or even of most strangulations.",1,real,synonym
CASE_00021,CASE_00021_N001246,strangulation,narrative,uncertain,1,facts,"It was a feature only of the long, slow strangulation from which this deceased had died.",1,real,synonym
CASE_00021,CASE_00021_N001247,strangulation,narrative,uncertain,1,facts,There was no finger-mark bruising on the deceased of the sort which is sometimes associated with manual strangulations.,1,real,synonym
CASE_00021,CASE_00021_N001248,murder,legal_facts,uncertain,1,facts,"He went to Southampton on 4 December, the day of the murder, and booked into a hostel.",1,real,synonym
CASE_00021,CASE_00021_N001249,murder,legal_facts,uncertain,1,facts,"On 7 December he said that he wanted to give some information about the Tom Tackle murder, which had naturally excited a good deal of media interest in the area.",1,real,synonym
CASE_00021,CASE_00021_N001250,murder,legal_facts,uncertain,0,facts,"He was interviewed by detectives on several occasions in relation to this murder, but he was not seen as a suspect at that time.",1,real,synonym
CASE_00021,CASE_00021_N001251,murder,legal_facts,uncertain,1,facts,"However, because of his blood group, and in view of his allegations, police inquiries were made into his whereabouts on the night of the murder.",1,real,synonym
CASE_00021,CASE_00021_N001252,confession_or_admission,evidence,uncertain,1,facts,On this occasion he admitted a large number of relatively minor offences.,1,real,synonym
CASE_00021,CASE_00021_N001253,murder,legal_facts,uncertain,1,facts,By now there had been a huge amount of coverage of the murder both in the local press and on television and radio news.,1,real,synonym
CASE_00021,CASE_00021_N001254,murder,legal_facts,uncertain,0,facts,"The coverage included details, but not all the relevant evidential features, of the murder and the rape, the theft of property from the deceased, and included a picture of an oval-shaped watch.",1,real,synonym
CASE_00021,CASE_00021_N001255,confession_or_admission,evidence,uncertain,0,facts,The appellant was not linked to this murder until he confessed to it on 11 December 1980 when he asked to see a priest.,1,real,synonym
CASE_00021,CASE_00021_N001256,murder,legal_facts,uncertain,0,facts,The appellant was not linked to this murder until he confessed to it on 11 December 1980 when he asked to see a priest.,1,real,synonym
CASE_00021,CASE_00021_N001257,actus_reus_killing,legal_facts,defence_case,1,facts,In this first confession the appellant said that he was having nightmares and the face of a woman he had killed kept coming back to him.,1,real,synonym
CASE_00021,CASE_00021_N001258,confession_or_admission,evidence,uncertain,1,facts,"The next day, after seeing a solicitor, the appellant told a prison officer that he had confessed the Tom Tackle murder in Southampton to a priest.",1,real,synonym
CASE_00021,CASE_00021_N001259,murder,legal_facts,uncertain,1,facts,"The next day, after seeing a solicitor, the appellant told a prison officer that he had confessed the Tom Tackle murder in Southampton to a priest.",1,real,synonym
CASE_00021,CASE_00021_N001260,confession_or_admission,evidence,uncertain,1,facts,He said that he had been questioned by the police in Southampton and had admitted other offences so that he would be taken away from the scene of the murder.,1,real,synonym
CASE_00021,CASE_00021_N001261,murder,legal_facts,uncertain,1,facts,He said that he had been questioned by the police in Southampton and had admitted other offences so that he would be taken away from the scene of the murder.,1,real,synonym
CASE_00021,CASE_00021_N001262,actus_reus_killing,legal_facts,uncertain,0,facts,"In it he recorded: ""After much deliberation and thought and confession with the priest here in Wandsworth, after all the trouble I have caused, not only to you, the police, but myself, the mental torture I have gone through, the family of the person concerned, I must for my own sanity and the punishment I will receive for this horrible crime, I wish now that it was me that was dead and not the person I killed at the Tom Tackle pub.",1,real,synonym
